blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,3,0,3,2,0,0,1,0,1,0,0,0,0,0,0,2,0
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,88,78,88,87,0,86,0,0,0,0,1,0,0,1,0,4,1
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,93,83,93,88,0,88,0,0,0,0,0,0,0,0,0,6,0
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,104,94,104,102,0,102,0,0,0,0,0,0,0,0,0,3,0
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,81,64,81,79,0,79,0,0,0,0,0,0,0,0,0,2,0
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,55,42,55,52,0,52,0,0,0,0,0,0,0,0,0,4,1
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,114,95,114,114,0,114,0,0,0,0,0,0,0,0,0,0,3
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,54,48,54,54,0,54,0,0,0,0,0,0,0,0,0,0,1
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,74,65,74,73,0,69,6,0,0,0,0,0,0,0,0,2,0
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,22,14,22,16,0,14,2,0,0,0,0,0,0,0,0,6,0
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,58,28,58,46,0,45,1,0,0,0,0,0,0,0,0,19,0
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,67,58,67,61,0,60,0,0,1,0,0,0,0,0,0,6,0
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,50,41,50,46,0,46,0,0,0,0,0,0,0,0,0,5,1
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,37,31,37,37,0,37,0,0,0,0,0,0,0,0,0,1,0
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,21,18,21,21,0,21,0,0,0,0,0,0,0,0,0,2,0
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,35,29,35,34,0,34,0,0,0,0,0,0,0,0,0,1,0
blanche01,Henry,Blanco,Henry Ramon,,blanche01,2012,ARI,NL,blanche01,1250000,15,13,15,13,0,13,0,0,0,0,0,0,0,0,0,2,0
bloomwi01,Willie,Bloomquist,William Paul,,bloomwi01,2012,ARI,NL,bloomwi01,1900000,12,8,12,9,0,0,0,4,0,0,7,0,0,7,2,1,2
bloomwi01,Willie,Bloomquist,William Paul,,bloomwi01,2012,ARI,NL,bloomwi01,1900000,89,50,89,72,0,0,3,7,37,18,10,0,1,11,12,9,16
bloomwi01,Willie,Bloomquist,William Paul,,bloomwi01,2012,ARI,NL,bloomwi01,1900000,93,55,93,78,0,0,19,1,31,20,8,1,0,9,6,3,26
bloomwi01,Willie,Bloomquist,William Paul,,bloomwi01,2012,ARI,NL,bloomwi01,1900000,82,64,82,75,0,0,1,32,6,24,1,15,0,15,1,4,5
bloomwi01,Willie,Bloomquist,William Paul,,bloomwi01,2012,ARI,NL,bloomwi01,1900000,102,66,102,97,0,0,4,15,12,17,3,48,12,59,2,5,10
bloomwi01,Willie,Bloomquist,William Paul,,bloomwi01,2012,ARI,NL,bloomwi01,1900000,91,50,91,80,0,0,4,20,20,20,13,7,4,24,3,2,19
bloomwi01,Willie,Bloomquist,William Paul,,bloomwi01,2012,ARI,NL,bloomwi01,1900000,71,40,71,59,0,0,0,7,1,12,8,23,13,43,4,18,10
bloomwi01,Willie,Bloomquist,William Paul,,bloomwi01,2012,ARI,NL,bloomwi01,1900000,125,105,125,122,0,0,3,14,3,38,9,22,61,84,1,11,4
bloomwi01,Willie,Bloomquist,William Paul,,bloomwi01,2012,ARI,NL,bloomwi01,1900000,11,3,11,9,0,0,0,2,0,0,3,0,5,8,0,4,2
