ackerji01,Jim,Acker,James Justin,,ackerji01,1989,ATL,NL,ackerji01,688000,38,5,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0
ackerji01,Jim,Acker,James Justin,,ackerji01,1989,ATL,NL,ackerji01,688000,32,3,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0
ackerji01,Jim,Acker,James Justin,,ackerji01,1989,ATL,NL,ackerji01,688000,61,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0
ackerji01,Jim,Acker,James Justin,,ackerji01,1989,ATL,NL,ackerji01,688000,21,14,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0
ackerji01,Jim,Acker,James Justin,,ackerji01,1989,ATL,NL,ackerji01,688000,23,5,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
ackerji01,Jim,Acker,James Justin,,ackerji01,1989,ATL,NL,ackerji01,688000,68,0,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0
ackerji01,Jim,Acker,James Justin,,ackerji01,1989,ATL,NL,ackerji01,688000,21,1,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0
ackerji01,Jim,Acker,James Justin,,ackerji01,1989,ATL,NL,ackerji01,688000,59,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0
ackerji01,Jim,Acker,James Justin,,ackerji01,1989,ATL,NL,ackerji01,688000,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0
ackerji01,Jim,Acker,James Justin,,ackerji01,1989,ATL,NL,ackerji01,688000,59,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0
ackerji01,Jim,Acker,James Justin,,ackerji01,1989,ATL,NL,ackerji01,688000,54,4,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0
ackerji01,Jim,Acker,James Justin,,ackerji01,1989,ATL,NL,ackerji01,688000,17,0,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0
alvarjo01,Jose,Alvarez,Jose Lino,,alvarjo01,1989,ATL,NL,alvarjo01,125000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
alvarjo01,Jose,Alvarez,Jose Lino,,alvarjo01,1989,ATL,NL,alvarjo01,125000,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0
alvarjo01,Jose,Alvarez,Jose Lino,,alvarjo01,1989,ATL,NL,alvarjo01,125000,61,0,61,60,60,0,0,0,0,0,0,0,0,0,0,0,1
alvarjo01,Jose,Alvarez,Jose Lino,,alvarjo01,1989,ATL,NL,alvarjo01,125000,30,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0
assenpa01,Paul,Assenmacher,Paul Andre,,assenpa01,1989,ATL,NL,assenpa01,271000,61,0,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0
assenpa01,Paul,Assenmacher,Paul Andre,,assenpa01,1989,ATL,NL,assenpa01,271000,52,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0
assenpa01,Paul,Assenmacher,Paul Andre,,assenpa01,1989,ATL,NL,assenpa01,271000,64,0,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0
assenpa01,Paul,Assenmacher,Paul Andre,,assenpa01,1989,ATL,NL,assenpa01,271000,49,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0
assenpa01,Paul,Assenmacher,Paul Andre,,assenpa01,1989,ATL,NL,assenpa01,271000,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
assenpa01,Paul,Assenmacher,Paul Andre,,assenpa01,1989,ATL,NL,assenpa01,271000,74,1,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0
