averyst01,Steve,Avery,Steven Thomas,,averyst01,1992,ATL,NL,averyst01,355000,21,20,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0
averyst01,Steve,Avery,Steven Thomas,,averyst01,1992,ATL,NL,averyst01,355000,37,35,37,35,35,0,0,0,0,0,0,0,0,0,0,1,1
averyst01,Steve,Avery,Steven Thomas,,averyst01,1992,ATL,NL,averyst01,355000,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0
averyst01,Steve,Avery,Steven Thomas,,averyst01,1992,ATL,NL,averyst01,355000,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0
averyst01,Steve,Avery,Steven Thomas,,averyst01,1992,ATL,NL,averyst01,355000,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
averyst01,Steve,Avery,Steven Thomas,,averyst01,1992,ATL,NL,averyst01,355000,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0
averyst01,Steve,Avery,Steven Thomas,,averyst01,1992,ATL,NL,averyst01,355000,24,23,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
averyst01,Steve,Avery,Steven Thomas,,averyst01,1992,ATL,NL,averyst01,355000,24,18,2,22,22,0,0,0,0,0,0,0,0,0,0,1,1
averyst01,Steve,Avery,Steven Thomas,,averyst01,1992,ATL,NL,averyst01,355000,39,23,6,34,34,0,0,0,0,0,0,0,0,0,0,0,5
averyst01,Steve,Avery,Steven Thomas,,averyst01,1992,ATL,NL,averyst01,355000,19,19,17,19,19,0,0,0,0,0,0,0,0,0,0,0,0
averyst01,Steve,Avery,Steven Thomas,,averyst01,1992,ATL,NL,averyst01,355000,19,0,2,19,19,0,0,0,0,0,0,0,0,0,0,1,0
bellira01,Rafael,Belliard,Rafael Leonidas,,bellira01,1992,ATL,NL,bellira01,500000,9,0,9,4,0,0,0,0,0,4,0,0,0,0,0,1,6
bellira01,Rafael,Belliard,Rafael Leonidas,,bellira01,1992,ATL,NL,bellira01,500000,4,1,4,3,0,0,0,0,0,3,0,0,0,0,0,0,1
