ID,yearID,teamID,team_ID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr,ID:1,yearID:1,teamID:1,team_ID:1,lgID:1,playerID:1,salary,playerID:2,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,birth_date,debut_date,finalgame_date,death_date
66307,1989,ATL,2022,NL,ackerji01,59,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,531,1985,TOR,1943,AL,ackerji01,170000,ackerji01,1958,9,24,USA,TX,Freer,,,,,,,Jim,Acker,James Justin,210,74,R,R,1983-04-07,1992-06-14,ackej001,ackerji01,1958-09-24,1983-04-07,1992-06-14,
66307,1989,ATL,2022,NL,ackerji01,59,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,551,1986,ATL,1944,NL,ackerji01,367500,ackerji01,1958,9,24,USA,TX,Freer,,,,,,,Jim,Acker,James Justin,210,74,R,R,1983-04-07,1992-06-14,ackej001,ackerji01,1958-09-24,1983-04-07,1992-06-14,
66307,1989,ATL,2022,NL,ackerji01,59,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,1289,1987,ATL,1970,NL,ackerji01,350000,ackerji01,1958,9,24,USA,TX,Freer,,,,,,,Jim,Acker,James Justin,210,74,R,R,1983-04-07,1992-06-14,ackej001,ackerji01,1958-09-24,1983-04-07,1992-06-14,
66307,1989,ATL,2022,NL,ackerji01,59,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,1916,1988,ATL,1996,NL,ackerji01,435000,ackerji01,1958,9,24,USA,TX,Freer,,,,,,,Jim,Acker,James Justin,210,74,R,R,1983-04-07,1992-06-14,ackej001,ackerji01,1958-09-24,1983-04-07,1992-06-14,
66307,1989,ATL,2022,NL,ackerji01,59,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,2579,1989,ATL,2022,NL,ackerji01,688000,ackerji01,1958,9,24,USA,TX,Freer,,,,,,,Jim,Acker,James Justin,210,74,R,R,1983-04-07,1992-06-14,ackej001,ackerji01,1958-09-24,1983-04-07,1992-06-14,
66307,1989,ATL,2022,NL,ackerji01,59,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,4130,1990,TOR,2073,AL,ackerji01,700000,ackerji01,1958,9,24,USA,TX,Freer,,,,,,,Jim,Acker,James Justin,210,74,R,R,1983-04-07,1992-06-14,ackej001,ackerji01,1958-09-24,1983-04-07,1992-06-14,
66307,1989,ATL,2022,NL,ackerji01,59,0,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,5461,1992,SEA,2121,AL,ackerji01,275000,ackerji01,1958,9,24,USA,TX,Freer,,,,,,,Jim,Acker,James Justin,210,74,R,R,1983-04-07,1992-06-14,ackej001,ackerji01,1958-09-24,1983-04-07,1992-06-14,
66316,1989,ATL,2022,NL,aldrija01,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1613,1987,ML4,1983,AL,aldrija01,62500,aldrija01,1961,4,14,USA,LA,Alexandria,,,,,,,Jay,Aldrich,Jay Robert,210,75,R,R,1987-06-05,1990-04-26,aldrj001,aldrija01,1961-04-14,1987-06-05,1990-04-26,
66324,1989,ATL,2022,NL,alvarjo01,30,0,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,2580,1989,ATL,2022,NL,alvarjo01,125000,alvarjo01,1956,4,12,USA,FL,Tampa,,,,,,,Jose,Alvarez,Jose Lino,170,70,R,R,1981-10-01,1989-06-24,alvaj001,alvarjo01,1956-04-12,1981-10-01,1989-06-24,
66339,1989,ATL,2022,NL,assenpa01,49,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,552,1986,ATL,1944,NL,assenpa01,60000,assenpa01,1960,12,10,USA,MI,Detroit,,,,,,,Paul,Assenmacher,Paul Andre,195,75,L,L,1986-04-12,1999-10-03,assep001,assenpa01,1960-12-10,1986-04-12,1999-10-03,
